21	73.6666	1.28492	0.1	( 0 2 4)	36.8333	0.38913	4.88994
22	74.8923	1.26690	2.0	( 2 0 5)	37.4462	0.39466	4.95950
23	75.0165	1.26511	0.8	(0,0,18)	37.5083	0.39522	4.96651
24	75.8997	1.25257	2.7	(1,0,16)	37.9499	0.39918	5.01624
25	78.1292	1.22231	0.2	( 0 2 7)	39.0646	0.40906	5.14042
26	80.1315	1.19673	1.5	( 2 0 8)	40.0658	0.41781	5.25030
27	80.8597	1.18778	0.1	(1,1,12)	40.4299	0.42095	5.28986
28	84.8943	1.14133	0.4	(0,2,10)	42.4472	0.43809	5.50514
29	87.6536	1.11237	0.8	(2,0,11)	43.8268	0.44949	5.64847
30	89.8092	1.09118	0.5	(1,0,19)	44.9046	0.45822	5.75816
31	90.5277	1.08438	0.1	(0,0,21)	45.2638	0.46109	5.79427
32	91.5194	1.07520	0.2	(1,1,15)	45.7597	0.46503	5.84374
33	93.9505	1.05367	0.7	(0,2,13)	46.9753	0.47453	5.96314
34	94.9286	1.04538	0.1	(0,1,20)	47.4643	0.47830	6.01043
35	97.5098	1.02447	0.2	(2,0,14)	48.7549	0.48806	6.13311
36	101.3067	0.99608	0.2	( 2 1 1)	50.6533	0.50197	6.30789
37	101.7080	0.99324	0.3	( 1 2 2)	50.8540	0.50340	6.32597
38	103.3198	0.98209	0.1	( 2 1 4)	51.6599	0.50912	6.39777
39	104.5357	0.97397	1.1	( 1 2 5)	52.2678	0.51336	6.45110
40	104.6595	0.97316	0.6	(1,1,18)	52.3297	0.51379	6.45648
41	105.5452	0.96742	0.4	(0,2,16)	52.7726	0.51684	6.49482
42	106.1499	0.96357	0.2	(1,0,22)	53.0749	0.51891	6.52077
43	107.8126	0.95327	0.2	( 2 1 7)	53.9063	0.52451	6.59119
44	108.5510	0.94883	0.2	(0,0,24)	54.2755	0.52696	6.62201
45	109.8910	0.94098	0.7	( 1 2 8)	54.9455	0.53136	6.67725
46	112.4037	0.92695	0.1	(0,1,23)	56.2018	0.53941	6.77837
47	114.9999	0.91333	0.2	(2,1,10)	57.4999	0.54745	6.87942
48	118.0781	0.89828	0.6	(1,2,11)	59.0391	0.55662	6.99465
49	120.5499	0.88701	0.3	(0,2,19)	60.2749	0.56369	7.08353
50	121.3875	0.88335	0.5	(1,1,21)	60.6937	0.56603	7.11291
51	122.3338	0.87930	0.3	( 3 0 0)	61.1669	0.56863	7.14564
52	123.7413	0.87346	0.6	( 0 3 3)	61.8706	0.57243	7.19341
53	125.4871	0.86651	0.6	(2,1,13)	62.7436	0.57703	7.25117
54	126.6936	0.86188	0.1	(2,0,20)	63.3468	0.58013	7.29009
55	126.9288	0.86100	0.1	(1,0,25)	63.4644	0.58072	7.29759
56	128.1144	0.85662	0.1	( 3 0 6)	64.0572	0.58369	7.33490
57	129.9640	0.85005	0.1	(1,2,14)	64.9820	0.58820	7.39154
58	131.9347	0.84341	0.1	(0,0,27)	65.9674	0.59283	7.44977
59	135.8511	0.83123	0.2	(0,1,26)	67.9256	0.60152	7.55893
60	136.0721	0.83058	0.1	( 0 3 9)	68.0361	0.60199	7.56483
61	141.2255	0.81660	0.4	(2,1,16)	70.6128	0.61230	7.69433
62	142.1638	0.81428	0.1	(0,2,22)	71.0819	0.61404	7.71625
63	146.0746	0.80533	0.5	(1,1,24)	73.0373	0.62086	7.80199
64	148.7744	0.79981	0.1	(1,2,17)	74.3872	0.62515	7.85589
65	149.8125	0.79782	0.1	(3,0,12)	74.9062	0.62671	7.87545

♣ λ(2θ) = 1.54059Å (Cu)
